article_id,title,url,true_label,predicted_label,predicted_probability,model_name,representation
82b46a16-8cbd-49c9-9eab-8840c92d1a25,Vigilance Raids Target Illegal Edible Oil Hoarding Amid Festival Price Surge | Vijayawada News - The Times of India,https://timesofindia.indiatimes.com/city/vijayawada/vigilance-raids-target-illegal-edible-oil-hoarding-amid-festival-price-surge/articleshow/113467007.cms,1,0,0.4980715428408852,tfidf_phrase_lr,title_plus_keyword_windows
50c9ce9f-6baa-4cc6-852e-d17e5eee7638,"Kerala seizes 17,000 litres of fake coconut oil, raids intensified ahead of Onam",http://www.uniindia.com/kerala-seizes-17-000-litres-of-fake-coconut-oil-raids-intensified-ahead-of-onam/south/news/3550881.html,1,0,0.4186809950197417,tfidf_phrase_lr,title_plus_keyword_windows
0f7223d7-fe1e-4b1f-8ff5-968cfcf297a9,Fake cooking oil supply deal costs Thane businessman Rs 50 lakh,https://www.mid-day.com/mumbai/mumbai-crime-news/article/thane-businessman-cheated-of-rs-50-lakh-in-fake-cooking-oil-deal-23610294,1,0,0.449743726412995,tfidf_phrase_lr,title_plus_keyword_windows
c26abcda-8d0e-45de-9518-110cc052b8f9,"Madhapur SOT busts adulterated cooking oil racket, two arrested",https://www.en.etemaaddaily.com/world/hyderabad/madhapur-sot-busts-adulterated-cooking-oil-racket-two-arrested:191020,1,0,0.42599969609477634,tfidf_phrase_lr,title_plus_keyword_windows
6855e046-c4f3-4758-b886-2f594024cb27,"Dark discoloration, high TPC levels found in used cooking oil of famous fast food chain: What FSSAI says about the health risks",https://timesofindia.indiatimes.com/life-style/food-news/dark-discoloration-high-tpc-levels-found-in-cooking-oil-of-famous-fast-food-chain-what-fssai-says-about-the-health-risks/articleshow/130833701.cms,1,0,0.4072172926347458,tfidf_phrase_lr,title_plus_keyword_windows
032f07ef-e8b8-4b72-b4f8-6d83bf212ec6,SEA cautions processors on spurious edible oil by mixing glycerine with fatty acids,https://www.thehindubusinessline.com/economy/agri-business/sea-cautions-processors-on-spurious-edible-oil-by-mixing-glycerine-with-fatty-acids/article65730930.ece,1,0,0.39239890737985994,tfidf_phrase_lr,title_plus_keyword_windows
0acfc22a-0973-44c1-807f-bdd5e408af5f,"Fake oil found in Bihar, here's how to spot it.",https://www.indiatoday.in/newsmo/video/fake-oil-found-in-bihar-heres-how-to-spot-it-2698982-2025-03-25?utm_source=rss,1,0,0.47311267954659614,tfidf_phrase_lr,title_plus_keyword_windows
6be18e63-64fd-4112-93d9-236fd125a37c,50 cases registered during raids on oil shops in A.P.,https://www.thehindu.com/news/national/andhra-pradesh/50-cases-registered-during-raids-on-oil-shops-in-ap/article65360803.ece,1,0,0.47529099762126265,tfidf_phrase_lr,title_plus_keyword_windows
582b01e6-f8c4-4f56-849e-4c60f03b06e0,Madhya Pradesh: Sale of loose oil only through vending machine: Collector,https://www.freepressjournal.in/indore/madhya-pradesh-sale-of-loose-oil-only-through-vending-machine-collector,1,0,0.47726326754713205,tfidf_phrase_lr,title_plus_keyword_windows
83c2e301-9563-4264-aedd-8d77bf91663c,Alcohol poisoning and edible oil fraud cases soar in India,https://www.foodnavigator-asia.com/Article/2022/08/15/alcohol-poisoning-and-edible-oil-fraud-cases-soar-in-india/,1,0,0.4481270048867554,tfidf_phrase_lr,title_plus_keyword_windows
