article_id,title,url,true_label,predicted_label,predicted_probability,model_name,representation
bce54b87-7d6e-45a4-9273-40ad87a634c8,Cooking Oil Adulteration: Is your cooking oil adulterated with dangerous metanil yellow colour?,https://timesofindia.indiatimes.com/life-style/food-news/is-your-cooking-oil-adulterated-with-dangerous-metanil-yellow-colour/photostory/86060302.cms,0,1,0.5832223732578574,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
b1c44e6f-9e5e-4ada-9ace-5f0198a5d65a,FDA cracks down on shop selling reused cooking oil - Deshdoot,https://www.deshdoot.com/deshdoot-times/fda-cracks-down-on-shop-selling-reused-cooking-oil,0,1,0.7499518358117486,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
ceaa0795-f8e6-44d7-a04b-e2264e1c3e05,Nagpur: Food and drug administration to focus on edible oil during Food Safety Week | Nagpur News - Times of India,https://timesofindia.indiatimes.com/city/nagpur/fda-to-focus-on-edible-oil-during-food-safety-week/articleshow/93416043.cms,0,1,0.6659588796651056,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
f5f0bba5-30c7-4b3c-afe8-6f96bfdb401f,Punjab &amp; Haryana high court asks Centre if they plan to open more labs to check cooking oil adulteration,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,0,1,0.8674922284852521,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
e21aa571-cd54-4c46-a497-584047f0b89e,"Ludhiana: Fast food joint’s cooking oil fails quality test, say Health dept",https://www.hindustantimes.com/cities/chandigarh-news/ludhiana-fast-food-joint-s-cooking-oil-fails-quality-test-say-health-dept-101764785730988.html,0,1,0.7982693454927725,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
71f9fd0c-69ac-49cb-a69f-581824bf419a,Expired Mustard Oil Seized in Hazaribag Food Safety Raid | Ranchi News - The Times of India,https://timesofindia.indiatimes.com/city/ranchi/expired-mustard-oil-seized-in-hazaribag-food-safety-raid/articleshow/130094279.cms,0,1,0.7975666601323775,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
07e977be-0c70-4b36-8959-20d0d0e76b85,"Indore: Edible oil worth Rs 9.90L seized from Palda area, 11 samples taken from factory",https://www.freepressjournal.in/indore/indore-edible-oil-worth-rs-990l-seized-from-palda-area-11-samples-taken-from-factory,0,1,0.8388422797065915,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
7f42bee2-603e-4eab-b43d-05d061cb6319,"With pics - Arsh – FCS + FCS2 STRAP: Drive against ‘adulteration mafia’ in Indore: District FCS raids edible oil factory, petrol pump",https://www.freepressjournal.in/indore/with-pics-arsh-fcs-fcs2strapdrive-against-adulteration-mafia-in-indore-district-fcs-raids-edible-oil-factory-petrol-pump,0,1,0.7803590877384659,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
67649daf-178f-4ec3-ba3f-89907a6f071f,Madhya Pradesh: Burnt palm oil seized from namkeen factory,https://www.freepressjournal.in/ujjain/madhya-pradesh-burnt-palm-oil-seized-from-namkeen-factory,0,1,0.6316539643747634,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
75be9b9c-4a5b-4735-9a2b-656806054326,Vigilance officials conduct raids to check hoarding of edible oil,https://www.thehindu.com/news/cities/Visakhapatnam/vigilance-officials-conduct-raids-to-check-hoarding-of-edible-oil/article65202544.ece,0,1,0.5308752551640683,"ens_wavg[tfidf_logreg/full+e5-large_lr/oilemb+roberta-base_lead_512/full|0.31,0.37,0.31]",ensemble:tfidf+emb+transf
